GO:0005635~nuclear envelope	100131211,100101267,10456,1192,274,23306,1861,27348,4259,1047,7514,4864,10424,10526,11097,27243,665,9631,23353,23399,4000,1536,6277,142,5422,240,81488,7356,7175,5880,2560,22926,2781,310,241,4001,6240,1773,5595,6249,6720,23636,7112,5048,5733,5902,23468,5905,1063,5130,5903,2010,311,4928,9798,1434,6396,55161,57122,5901,7329,8480,4925,667,5590,7301,581,23279,10966,4033,662,663,664,9472,11335,10202,9112,11262,1639,3767,23175,3930,3837,10682,4056,23511,90523,54894,51374,26012,161176,53371,285671,11270,23001,9688,84514,54956,255919,160492,84814,29057,23,55329,23345,348995,79023,129401,256979,23299,23225,55746,91782,124491,170392,23224,23190,23165,4745,55379,5002,23411,81929,55613,9883,64395,55705,2852,10280,4258,55706,10553,9818,79902,81565,79641,80351,64102,128866,57113,6676,57142,57097,8086,56894,11277,55326,55120,54386,26509,25777,51194,23439,11124,9107,51493,
GO:0005637~nuclear inner membrane	144404,100131211,23306,11342,2081,10269,7108,3756,4001,3429,10128,9782,5664,2010,10204,6434,4088,2692,84823,11335,3708,4086,23333,25972,26092,199953,283417,554236,349152,147991,286148,11270,283847,221496,145645,256979,140732,23411,10280,83862,6676,23742,23439,23200,23592,26049,
GO:0005638~lamin filament	4000,4001,84823,26502,
GO:0005639~integral component of nuclear inner membrane	9127,23353,5023,5024,3930,283129,126549,221496,5026,5025,5027,79188,22953,25777,23592,
GO:0005640~nuclear outer membrane	6622,10128,5663,2010,2986,10204,2692,3000,1760,3710,4056,80772,54884,161176,89795,147872,23345,23224,115861,10280,79073,1717,666,
GO:0005641~nuclear envelope lumen	9536,351,590,203068,240,3482,6653,27101,
GO:0005642~annulate lamellae	7514,23636,5903,1984,23299,
GO:0005643~nuclear pore	402569,4641,3843,3839,3840,727851,3841,11097,11260,8888,23633,10073,8658,10527,7175,4600,23636,5905,9972,5903,3838,3836,3267,4928,55161,57122,5901,7341,1984,8480,23279,4085,9961,3837,2733,55795,143244,9688,23299,23225,79711,55746,25909,23165,4927,30849,55706,9818,64328,56648,64901,59343,56943,57097,8086,55308,10482,23039,29107,10762,11269,9284,8379,
GO:0005652~nuclear lamina	8573,6839,3141,129401,26502,
GO:0005654~nucleoplasm	79733,340152,138639,253769,79729,55814,285636,440348,613037,9743,100132247,201254,402569,57491,100128927,8464,440345,728888,642799,728741,101059938,100288332,728734,100507607,642778,100529209,90120,387522,10212,11332,4641,8773,2139,9049,322,5717,5718,5715,4221,8535,6829,6874,1676,8317,406,10284,8634,22936,2494,10213,3839,607,23481,6386,10199,10528,1238,8544,3840,1871,5287,8789,11065,8289,8099,23149,4706,11316,8625,10106,7404,1856,1106,8507,8085,9270,1787,10419,7015,1111,10915,10403,11128,5688,9447,8487,8462,8520,9246,22797,6790,4659,9987,7514,9044,9866,23350,9739,23135,23243,4092,1147,3841,4194,51043,9533,8805,753,4093,9277,22794,6314,6473,2189,8473,10572,5890,10622,7161,5496,2175,6666,8841,4931,332,10526,10849,8974,11097,5433,9575,8651,4097,4968,5170,5187,2173,7403,1665,8731,23378,9128,8038,5252,5414,5709,3227,23543,6478,10467,9092,9907,5078,9521,57149,3200,10236,9129,5612,10465,6839,9314,11339,2037,10618,5889,9443,2309,7517,7516,11342,11260,55806,10252,6591,5356,9055,7756,4711,699,9184,114049,51499,27336,9265,5565,10228,2029,8444,8405,11051,9136,10270,7541,10488,5001,5000,5885,8997,8449,4660,9282,8467,9891,26048,9716,4976,8888,23396,23028,26959,7547,10492,51362,904,905,10103,5810,5980,3717,7975,9242,23633,7358,8555,9595,85236,28952,10084,1736,22944,23476,6907,8704,3364,4683,8732,4286,9917,863,9889,9810,5253,9877,9727,9682,23309,10049,440350,4720,8882,219333,7764,9611,55660,10721,8318,8819,9862,8856,11168,10772,51053,3281,10455,10656,10474,8726,8815,23451,11193,8575,27297,9252,10001,8928,23464,9099,639,23020,55687,8986,6838,27340,6102,11169,5892,10535,10248,10799,874,5716,10741,10254,8741,8812,9162,8554,9063,10286,22826,10285,5884,10476,10302,10845,6792,9025,1677,9400,8725,9219,7398,23683,9913,26043,9668,24148,51585,10725,22888,23030,22995,10614,11102,51366,4821,57466,7753,4712,9406,11130,51747,10112,24137,8930,11143,8658,23582,10592,10579,10527,10425,10220,10569,10421,9441,8624,23466,51567,23474,11279,25885,8089,27107,10617,10272,10898,4772,10775,8924,2103,9342,90865,51691,58525,9204,6615,93145,11319,25949,23492,9480,53615,9421,9189,11200,86,9134,7468,125,126,6647,25,2353,4609,1409,1410,4000,2099,1791,301,2908,4942,5619,5620,7157,2771,3150,9636,2246,3725,661,7020,5579,3856,7389,5925,5241,5757,983,6280,2821,5423,4869,8970,2168,3005,124,1436,353,3320,3183,6439,2067,6667,7544,4804,2735,4306,3326,6629,6625,3055,6218,3921,6626,3233,5452,6631,7429,3146,5947,1738,3217,3223,3178,6627,142,5422,240,7345,4048,494551,29844,342371,285550,54921,653689,7314,7316,6399,10597,101059953,646817,3303,3304,2736,2737,3104,6738,4602,4605,367,5914,596,2063,7025,5476,5915,7067,7068,3659,3312,1959,5162,5292,7150,7153,7421,2101,5681,1019,6722,5111,7175,5744,6497,6498,6714,2547,7520,7374,7181,211,4617,6050,5916,2963,4282,3660,2224,5987,891,3212,6628,5451,3191,2113,2114,231,4654,4656,1386,8061,2355,3248,3096,6187,5896,6929,6118,2623,4835,3014,35,1385,5532,6936,4255,488,7543,7559,3159,2805,5578,3726,7343,3218,3219,6886,11016,5566,1051,5771,1655,7494,6688,5702,2068,1958,7936,1104,466,467,468,22926,3978,7515,4691,5432,5434,2002,2071,6737,7030,7490,6548,1459,6256,4790,6908,890,9572,4437,5689,4001,602,5244,1901,6872,2263,6390,5007,2091,6192,6342,7317,7391,5568,3181,5989,10309,5567,7385,3164,7507,6917,6421,6188,4618,6198,4014,6672,4163,4800,8348,5077,2624,2625,1376,7597,595,1647,515,892,898,5430,1017,324,4172,4801,6206,6046,7528,3337,5682,5683,5684,5685,4005,4004,1786,5080,11338,1122,3148,5725,312,5595,405,6117,328,790,5141,5696,5698,5686,5692,5694,5693,2005,5424,7003,3236,4487,6594,5594,6257,2073,5933,51056,2960,2961,7174,4350,1382,5926,5927,7086,4842,5371,4939,645,2644,996,894,896,7465,993,994,995,4820,6717,2643,219,5431,5596,3232,3204,3207,3209,3224,3225,3237,7072,3097,207,208,3189,3187,6546,2634,1997,2965,4261,1478,1854,3018,4173,4174,4176,3305,2817,1499,648,7703,5245,6119,5984,5982,5981,2962,6697,6095,116511,6323,2645,118,2521,1649,8021,7913,6928,55553,5494,3483,196,5701,6932,9361,5438,6720,2879,5468,6935,27316,672,8161,9775,1026,6223,8125,2237,1523,822,974,5699,7428,5087,10124,4292,6774,5824,3600,5985,5983,3397,2119,604,1069,4332,8896,6658,7318,8242,3172,5504,339,2004,6772,6778,6776,23517,2475,4300,836,6232,2444,23310,10128,3064,1513,4436,2118,5893,4929,4109,4110,5704,2626,7080,23468,5599,5601,5965,4839,546,4528,7917,1027,4851,5606,79184,6125,6203,6193,6204,10413,7402,5305,6657,6662,6258,5714,275,1453,5648,5425,7182,9261,4678,1024,408,997,1058,1063,7319,2128,5557,5558,1454,10664,1050,1052,5691,5690,4171,56252,1196,1198,9972,5998,6878,3980,3981,4361,2010,2077,1022,9770,1025,10694,10575,311,10914,6340,7818,6097,1845,1763,6595,6597,3421,675,3054,5713,7321,6777,8237,6197,660,3899,190,3068,902,4331,4751,900,7324,220988,4670,3838,3836,22916,5437,5439,5608,3185,6773,2957,2958,2956,7690,7702,10181,8091,3651,4928,5536,5347,47,2354,1054,1075,6300,5602,754,5440,1207,641,5917,7290,4287,6310,1822,7013,5395,5571,5563,5886,5887,4901,5710,1819,7376,1434,7415,4301,8028,8178,7862,840,839,132,103,1032,3169,3171,3275,6396,4809,3188,5019,6612,5897,9551,4731,10776,5427,9759,3692,8504,6663,54033,54145,63977,10785,50628,51274,57122,79792,668,3017,25906,3646,5728,5531,60,6224,5687,1163,7323,9040,7334,9318,5435,4149,6189,6154,10197,4116,3670,5092,6812,6613,10238,11091,10204,3190,6201,5499,5500,5700,5705,6202,6210,6217,6208,6228,6222,6235,6207,6205,6635,6636,6637,27258,11157,6632,6633,6634,5706,5436,2104,6191,6194,8359,8347,5901,9349,7322,6209,6229,6230,6231,6234,5441,9978,6135,6233,7311,2885,6434,5534,7534,7320,5520,6638,7341,6500,6227,10399,6827,7329,4904,1460,7332,1457,8350,1525,8602,6047,10557,10556,2969,8396,6733,1911,4973,8900,5591,1999,4913,104,79366,84324,134353,10907,10951,4088,6428,3020,221937,331,4303,5935,2959,3222,8814,1021,1020,2176,3297,4791,3192,10379,4193,7307,7073,1869,3642,6418,6427,3607,861,5971,2171,4661,5394,6304,7508,5457,5460,646,5331,4205,1723,9493,4329,3084,622,7596,6671,6670,5079,3394,2288,7155,5453,4298,2122,4297,5467,1060,2074,3298,10865,5970,4853,7088,7089,7090,7091,5966,1477,6736,4084,9295,5580,51496,5781,5393,5720,3516,4208,5462,862,2551,2553,6015,5888,7849,2332,6659,10657,4170,5426,5465,6426,1591,2305,6429,5530,1660,2802,5481,6749,5934,56907,54888,5928,4686,2033,57228,388324,80233,29894,6721,7984,2308,10607,2975,7024,6598,2186,991,5458,4774,1107,10946,7158,3609,1993,10131,7186,2296,6881,4775,5511,664,1479,10962,29966,8881,6789,2314,2873,7709,8208,1846,5978,5562,10062,23435,10949,29935,5598,868,5708,1161,2874,8683,6430,6431,4085,10155,2516,9111,6502,472,6445,9112,11262,23421,23759,5527,1487,7335,4998,4999,3611,10320,7518,9360,10992,2289,4773,7156,4089,6618,330,10046,8878,5300,545,3065,816,818,817,4760,6996,22938,9248,11103,8454,8453,8452,8451,8450,7159,1859,864,8563,5317,7919,23404,659,5753,687,688,2966,2967,705,10438,860,865,4802,8621,1153,3184,1605,7716,23246,9792,9817,23515,9667,23514,23513,9815,23649,7027,7029,6493,7486,2274,9203,4863,1870,6924,7706,2646,3280,7884,9584,4739,3090,6596,3174,1659,11144,4175,3710,4077,3661,8270,9320,9698,9656,9685,8243,23054,22984,9837,9790,23175,9100,5528,6775,84733,841,4209,1108,84159,4520,27332,3837,4926,9970,9975,23198,257218,9768,9589,9861,9643,9733,9918,23512,23016,10318,9343,9869,10714,23160,51,8851,5164,9338,10728,4841,5524,5822,10921,5929,2066,3662,5459,10771,27063,1875,6196,7270,5093,5094,6921,6923,23450,9933,2649,6195,6294,10262,8175,10291,6461,8431,6877,6884,6882,6879,7014,7004,8463,9013,9015,7050,10499,6895,7536,9322,8638,5469,9325,9324,221037,7291,5784,8233,7727,8092,1994,1998,1053,5600,10953,8648,4087,4086,7336,6794,4738,10974,7392,6944,2146,463,7545,11047,6675,4780,1874,9118,5711,5585,6883,10538,1642,6617,1432,11066,814,5931,7625,6880,4778,6432,11052,6606,7867,4899,5597,3091,3428,7741,1847,8290,1666,27338,883,8349,4704,1848,1849,3033,5209,7296,348654,221092,23244,23090,55720,54870,285643,57654,221830,10336,84964,80205,54856,92609,339324,79894,84656,58486,51111,51574,51742,56850,91750,283742,200186,65258,51501,10713,55122,80212,55143,23583,9014,54891,151246,157570,55827,284695,80149,353116,387103,114799,285989,63035,55291,80067,152503,22927,57223,245711,440689,79269,118460,84060,79830,6621,728489,79707,200014,23091,143098,23352,221711,57673,26147,92344,91452,149603,54973,388585,50717,221264,84630,84301,64800,286826,55183,23248,56254,24149,23082,114803,57720,83860,202559,79670,10150,9202,11044,284697,57616,79664,1877,23254,84699,196528,27042,23322,79441,339287,65123,157313,203245,55693,55784,388566,389524,57019,80145,29781,79960,154007,55671,401541,79977,25836,132660,121642,79618,51149,57414,170394,54845,80185,23210,199990,80097,284119,55596,55320,79577,11243,83940,25875,6873,9442,143570,23644,10594,123775,84750,4798,653784,81889,54890,80789,84660,55159,9646,9677,84722,9652,389434,55164,125476,23008,51244,201292,22932,91748,221927,9937,29028,200162,114821,57085,6604,23253,29123,54812,81608,64784,23373,84142,10283,55729,144715,26012,50626,80853,84206,121536,54778,169714,253714,10847,166793,254048,201176,219736,22976,404672,25862,85015,124739,64764,284252,333932,79682,81857,55656,55252,6830,2011,9879,54931,55211,55166,55388,51608,10980,10296,9852,22841,51780,51523,50484,92335,57553,84844,195828,54840,90381,23064,284058,23126,166968,57532,220929,56946,80709,374875,10743,23063,359948,353497,124460,55297,283989,25851,134637,10075,129685,124995,201161,91607,138046,200539,90809,10009,57695,93624,84447,84193,8106,56339,8861,55193,54841,84163,51385,283149,84196,93664,113878,54897,10189,55832,79228,202051,8505,284129,9557,126382,340061,91582,340602,10498,9715,54892,11325,1840,84787,79728,22873,148479,54815,204851,167227,26145,84864,153222,90459,89797,10620,200558,8550,84128,92689,9648,84295,339487,10523,57794,10147,161882,55749,64067,51497,171023,1912,55975,83666,79871,23137,80790,57647,55286,10138,84464,201931,10250,57697,51224,10346,135293,165918,63920,80778,55904,84441,27043,23552,171483,152189,138474,91687,91875,57708,57521,23460,493861,57805,149420,79800,57592,57455,23070,26173,256380,128312,83931,51588,378708,55531,54978,79831,10973,10735,23429,23038,79576,84524,10943,150684,79869,80177,163126,51548,54623,10081,158405,133746,126526,51008,54971,286205,89849,253461,84950,126695,221656,2187,54629,153129,283899,23659,55355,80746,403341,254225,128240,163255,29890,256435,27127,27327,80012,133383,23,150290,79648,283106,51535,137492,57728,58508,83637,23345,259282,57492,79023,129401,54756,80174,253430,55907,57082,79858,84678,256471,64326,246184,57187,134430,79753,57599,136647,6601,147923,127933,55247,55666,199870,22893,85437,54886,79918,91833,93587,92565,221786,56928,84181,54795,151636,84446,26038,140609,55616,79710,57822,80344,153769,84135,57706,84444,25929,140775,148327,23032,64782,25888,80854,55731,199746,85313,2976,10848,51564,6815,58509,57798,26094,197370,147657,63922,123169,11017,10274,116461,23414,23446,26121,25920,140890,151194,150678,79833,57513,84126,135295,55269,23224,57459,10464,23234,56987,56259,23522,84289,25909,54487,117584,1643,7021,1653,7922,9491,23168,11073,9807,8314,9771,8013,9794,10808,23117,9785,9711,23294,8445,2971,2491,6248,8438,2100,5546,7069,6875,6096,7022,2968,3066,8110,5977,1387,7994,8189,2145,8148,10481,2648,8850,3720,10521,4756,10111,10658,2072,7353,5976,10987,2627,27238,6599,6603,51762,8570,6619,10436,3665,10978,10524,2972,8975,7874,11030,9968,9797,8345,112495,6605,55294,51367,387032,80196,84967,81555,114907,83746,55846,252969,83933,10477,57591,57222,84916,255626,94056,94241,55110,10979,57104,64859,23059,65057,144455,146956,3669,10635,55284,11340,84335,51317,117143,118487,23398,80152,91801,79798,94121,28960,56260,57117,55840,201255,10133,51068,131870,119504,9410,114785,65986,116028,51001,26610,23411,57215,26528,88745,93343,55037,113179,10445,29982,1663,113130,79661,9984,55611,285381,115708,92856,112950,84946,22955,9212,6602,114034,84930,55957,11267,55839,9883,4796,205564,91368,90390,92105,84991,79731,25936,84321,83737,84725,85403,83592,8816,55534,283489,84458,56929,55031,63876,55748,23368,10919,116154,112398,64324,57634,81609,55170,81575,55599,118611,246329,286053,56160,124790,90161,91746,140688,121274,221178,91603,84969,80198,55197,116985,25898,25946,55809,115426,23327,54540,51095,23049,221120,9585,5514,84248,57649,9223,112939,9971,23152,163732,51720,51586,96764,84955,57646,112858,10420,81669,84687,79677,64421,84913,55677,25942,81556,84891,51773,64783,23013,11284,83852,64210,64855,6938,5695,988,5707,4855,6045,2138,2140,27000,10200,4927,10940,4335,9169,10472,6910,7005,10440,2000,4692,7266,1045,10920,5883,9088,11004,10668,11343,5308,5932,4090,580,3182,9516,990,4862,8394,2034,10519,8904,1820,54466,3276,8341,8342,8340,2303,5318,10370,7443,474343,79109,83759,79035,60528,28992,548593,51295,79084,25988,10514,84313,84305,90780,84304,80317,83732,84296,64785,64105,83695,84276,26277,10844,84759,79042,84265,51138,83595,51322,57504,84516,79892,83640,9592,91442,84246,79363,79172,8569,54968,10623,11100,79142,54913,9416,55135,79091,84245,57418,55658,28989,79622,79075,64223,79074,51230,79050,10813,54935,55781,83590,54962,79016,5936,83443,83879,64895,22950,51533,140628,221662,83990,114885,55363,55038,64581,51593,83844,2177,55869,8284,84271,80824,84365,85441,64949,29072,54904,79058,1801,65109,51340,79718,25865,50943,22861,84661,83444,79068,64328,80818,55339,55759,60436,28991,26054,64425,80349,58190,25937,63978,59348,56001,3231,83932,84232,55226,22803,84101,10902,152006,84081,57508,29127,23283,51202,28970,727800,64412,116092,3622,53335,64682,64207,10621,84164,64743,55040,80306,81620,80314,64061,64375,26589,28996,27086,8626,83892,7469,23081,64946,25930,79004,1263,56000,50619,23051,26168,56916,63925,63935,51575,55127,64776,79723,79101,84191,79843,79897,79991,79961,64321,84174,56919,65083,80004,79697,8498,112399,64789,64754,80232,64426,84148,51808,64858,65264,79760,55249,25926,80013,80263,64768,9477,93973,80010,79813,79913,192669,84132,81875,54934,79647,64708,79840,79923,84172,64393,64769,79685,64802,54477,64750,57510,55290,63967,63976,60314,59338,80237,27101,55367,2178,23598,55764,55591,51616,55500,10110,9915,57332,59343,55835,10783,57721,57154,57703,55167,192670,57680,11321,83439,56949,57804,25855,10011,29098,10058,30061,51085,29101,51534,27434,56943,56413,54512,29089,55505,55644,55929,29855,29117,27231,2188,55629,29079,55916,51300,56672,26508,57101,55352,29974,6934,23338,58490,58528,51006,387893,3619,56915,51010,56979,54443,57050,56892,55902,9188,56655,56904,55870,4154,54107,56950,8086,29102,56902,58493,51022,10210,56852,56998,6299,54014,79019,51761,23047,10051,4123,51076,81847,63939,10137,55317,25913,25879,55272,55257,55756,9440,25896,55215,54496,55726,55723,55174,55163,55718,51132,55703,55120,55696,55082,54476,79811,54498,55010,55662,54998,54994,29086,54985,54960,54957,54951,55651,54936,25764,55588,54883,54881,54876,54875,55623,55621,9577,54556,55602,54780,54433,151987,54386,51339,9774,51529,55813,23118,54069,9620,51755,54700,57786,51512,51759,51750,54458,26298,50485,27178,29841,7342,10642,51514,29997,23742,29995,51503,29080,51079,55506,29843,30827,10362,55812,51291,51542,30834,57659,57205,55777,57144,56647,25998,57563,53981,57533,55683,29893,8932,24144,1789,23595,10055,51701,9616,10891,9070,10013,6683,23493,4234,6199,10054,51426,10926,10933,10482,50813,100288687,1468,27129,51455,55954,9414,10428,1616,27347,120,285220,222229,8545,54764,53632,51422,26297,10765,10038,27343,6942,6945,27125,7227,51447,11218,51460,9569,55971,29115,9969,22827,29959,51504,10459,51451,51193,4595,9031,60592,51131,5275,4482,9205,84515,51605,83699,57167,51174,51176,27022,8697,51434,51433,29945,29882,26353,26088,27330,25819,51690,23272,10116,27005,26273,26205,23043,51692,26207,29107,23186,9329,26271,22806,9734,22985,27161,10762,11244,29940,26512,25790,26523,5721,29943,54617,54454,49854,57178,9439,57480,57461,57460,25792,22974,11211,28987,23764,26228,23569,51343,10393,4854,4646,5325,9757,8538,27247,27339,29979,51686,9580,11201,9284,10273,8556,51147,5719,10450,27292,8914,8533,10885,55968,10466,22828,51592,23133,23024,23067,23326,23358,22897,23314,8036,23524,9156,9126,10014,815,9988,51637,10856,9425,25994,26240,51659,10855,5429,27166,3170,51386,8607,10726,25842,8945,10329,22809,23379,745,22900,22890,22992,22894,22909,64344,10171,11056,51082,10746,9967,51729,10025,51602,23528,51728,27033,51077,57819,51118,27341,51119,51013,51639,51645,51003,51647,102157402,50810,11171,51493,25776,26155,26097,26108,25939,11187,7101,26013,7728,5564,22823,8295,55818,9904,4017,81887,11278,23658,25804,171568,51400,10179,9150,11198,51096,23462,51377,29923,23594,10087,28227,9328,9330,9939,10600,10002,29915,51513,9612,10927,28973,10691,9054,23741,10565,8428,9627,9960,23523,10629,1788,4940,8202,54555,23473,11221,10401,23383,23026,10625,100527963,
GO:0005655~nucleolar ribonuclease P complex	10248,10799,10775,10557,10556,51367,10940,79897,
GO:0005656~nuclear pre-replicative complex	8318,23595,
GO:0005657~replication fork	5890,5889,7517,7516,4683,5892,7157,5111,3014,1786,604,641,7320,7486,29128,80119,55929,56852,
GO:0005658~alpha DNA polymerase:primase complex	5422,4172,5557,5558,23649,92797,
GO:0005662~DNA replication factor A complex	5356,10286,6118,7507,6117,2073,6119,5813,29935,92797,4796,5814,988,50485,27339,
GO:0005663~DNA replication factor C complex	5111,5984,5982,5981,5985,5983,
GO:0005664~nuclear origin of replication recognition complex	5001,5000,4171,4998,4999,29803,23595,222229,23594,
GO:0005665~DNA-directed RNA polymerase II, core complex	5433,8725,5432,5434,5430,5431,5438,5437,5439,5440,5435,5436,5441,84181,246721,548644,79724,10891,
GO:0005666~DNA-directed RNA polymerase III complex	11128,9533,10622,27297,661,5434,5437,5440,5435,5441,84265,10623,10621,55718,55703,51082,51728,171568,
GO:0005667~transcription factor complex	79733,391723,126374,9124,10456,406,4211,4092,4093,7161,404281,9575,9443,4091,9079,23028,390874,5626,10522,8928,8804,9219,142,100125288,1019,6497,2547,5916,3059,2113,4654,4656,6925,6929,2623,3159,6886,5454,6872,7391,2624,2625,1017,4005,328,5449,5933,3206,3207,1499,3238,6928,196,6932,6935,5089,5090,5991,6657,1482,10660,10923,5316,145258,9464,8543,5307,5591,4088,390598,4205,100271849,4808,5453,1390,5970,5966,3516,5934,2033,2294,2295,6909,1487,2301,4089,860,23054,4776,27063,1875,2649,6495,6879,7004,8092,4087,4086,463,1874,3091,390259,333929,51270,8328,79612,11243,9442,91748,344018,55729,256297,642658,83741,8861,84864,266743,161882,283248,51008,127343,56938,8013,10481,2627,10524,144455,11267,55502,84962,117154,10432,55809,25942,2140,7005,5308,4090,4862,2034,90665,140628,80155,25937,84215,60529,8626,64321,55859,9915,83439,8521,51085,9440,55758,11317,8022,8994,7227,1602,51176,23186,9734,9439,29777,8538,23314,22809,9935,10002,10625,
GO:0005668~RNA polymerase transcription factor SL1 complex	9014,79101,
GO:0005669~transcription factor TFIID complex	6874,8721,8464,7157,2067,2068,2071,6908,6872,6917,2960,2961,2962,6878,2957,2958,2959,6881,2966,2967,6877,6884,6882,6879,6883,6880,54457,83860,6873,404672,129685,138474,6875,2968,2072,51616,
GO:0005671~Ada2/Gcn5/Ada3 transcription activator complex	6885,10474,3054,11091,1810,9898,26009,2648,8850,112869,57325,56655,54107,51562,55689,
GO:0005672~transcription factor TFIIA complex	6908,2957,2958,9519,11036,
GO:0005673~transcription factor TFIIE complex	2961,
GO:0005674~transcription factor TFIIF complex	2963,2962,
GO:0005675~holo TFIIH complex	2068,2071,2073,2965,1022,902,4331,2966,2967,728340,2968,64210,
GO:0005677~chromatin silencing complex	84629,23378,6839,8467,22933,22893,23411,57597,11176,
GO:0005680~anaphase-promoting complex	11065,701,996,25906,991,8881,9820,27338,246184,119504,25847,64682,51529,10459,8697,51434,51433,29945,29882,51343,10393,
GO:0005681~spliceosomal complex	10212,8487,9128,10236,9129,10465,8449,51362,23451,11193,23020,10286,10285,24148,10569,3183,6629,6625,6626,3178,6627,3312,6628,3958,3181,11338,3189,8896,58517,4670,10181,6635,6636,6637,11157,6633,6634,6434,6638,10907,7307,6427,8227,10946,5511,10992,22938,7919,1659,9343,6009,23450,10262,8175,10291,7536,7310,144983,10713,284695,55760,57794,79665,57805,165545,199746,140890,56259,84991,8559,84292,51322,51340,8539,57703,55131,54957,51503,24144,51428,58155,8458,22828,51729,23658,25804,10625,
GO:0005682~U5 snRNP	100130932,284403,23005,23020,24148,10421,6628,6635,6637,6632,6633,6634,6638,10907,284434,10594,26094,9410,8559,7011,9416,54957,
GO:0005683~U7 snRNP	6628,6635,6636,6637,6634,134353,84967,
GO:0005684~U2-type spliceosomal complex	7737,27336,10992,10291,140432,26121,51639,
GO:0005685~U1 snRNP	100130932,55660,51747,6629,6625,6626,6631,6628,6635,6636,6637,6632,6633,6634,6638,25766,55015,11030,55692,51631,
GO:0005686~U2 snRNP	100130932,27336,23451,6629,6627,6628,6635,6637,6632,6633,6634,6638,10992,8175,10291,84844,90324,83443,51634,51639,
GO:0005687~U4 snRNP	100130932,6628,6635,6636,6637,6632,6633,6634,6638,7919,26121,
GO:0005688~U6 snRNP	51691,27258,11157,7919,51690,57819,23658,25804,
GO:0005689~U12-type spliceosomal complex	100130932,1665,23451,6628,6635,6636,6637,6632,6633,6634,4904,10992,23450,10262,8233,11066,154007,84844,10081,85437,55285,55599,79622,83443,55954,51690,51639,
GO:0005690~U4atac snRNP	26121,
GO:0005691~U6atac snRNP	9733,
GO:0005694~chromosome	644186,85865,100170841,10357,10199,3149,10849,9575,5885,5810,10721,6871,9400,24137,90865,7468,1059,2091,672,5965,1025,8237,1062,2332,6749,4033,7156,8899,545,8621,11144,9656,8243,4926,9869,10771,9933,5510,23244,57654,50809,157313,29781,199990,339230,22976,23063,5930,84072,80204,22933,10735,254528,150280,253461,128061,51535,259282,84690,80854,10274,127540,11073,7874,84916,113130,79661,55661,51663,64324,91603,83852,5932,83743,84298,83695,80764,51203,29072,54904,83932,642636,79813,387893,56979,11105,55870,23047,25896,8886,51755,51514,10362,57659,23272,23040,55968,23067,9126,9904,4017,11198,
GO:0005697~telomerase holoenzyme complex	7015,4931,1736,3183,6628,6635,6634,134353,3192,10728,79618,23293,9887,7011,55135,55226,55505,54552,55651,54433,23381,
GO:0005712~chiasma	4292,27030,
GO:0005713~recombination nodule	4438,
GO:0005715~late recombination nodule	4292,
GO:0005719~nuclear euchromatin	8805,9314,3725,3005,3015,1385,3007,3006,6908,1499,6932,27316,3024,11335,10155,8846,388610,440093,26012,23411,9971,10891,9070,10856,
GO:0005720~nuclear heterochromatin	3015,3008,3009,6950,23468,546,10951,6304,2296,11335,10155,57673,84787,22933,146956,23411,115426,29128,54737,85456,1788,
GO:0005721~pericentric heterochromatin	9682,9555,1786,23468,546,10951,1060,55693,84787,23081,3619,3070,222229,9031,
GO:0005724~nuclear telomeric heterochromatin	51548,
GO:0005726~perichromatin fibrils	8805,1660,23435,26747,
